date,year,borough,unit_type,monthly_rent,vacancy_rate
2021-03-16,2021,Ahuntsic,3BR,1981.0,0.0254
2021-01-03,2021,Ahuntsic,3BR,1757.0,0.0339
2021-02-21,2021,Ahuntsic,3BR,1652.0,0.0193
2021-08-13,2021,Ahuntsic,3BR,1657.0,0.0173
2021-08-17,2021,Ahuntsic,3BR,1659.0,0.0438
2021-02-17,2021,Ahuntsic,3BR,1802.0,0.018
2021-02-19,2021,Ahuntsic,3BR,1811.0,0.0391
2021-07-01,2021,Ahuntsic,3BR,1850.0,0.0287
2021-08-19,2021,Ahuntsic,4BR+,1927.0,0.0375
2021-06-12,2021,Ahuntsic,4BR+,2320.0,0.0345
2021-02-22,2021,Ahuntsic,4BR+,1857.0,0.0221
2021-08-24,2021,Ahuntsic,4BR+,2314.0,0.0407
2021-06-07,2021,Ahuntsic,4BR+,2153.0,0.0344
2021-07-28,2021,Ahuntsic,4BR+,2090.0,0.0216
2021-10-23,2021,Ahuntsic,4BR+,1819.0,0.0184
2021-11-26,2021,Ahuntsic,4BR+,2077.0,0.0322
2021-09-17,2021,Ahuntsic,4BR+,2041.0,0.0369
2021-11-23,2021,Ahuntsic,4BR+,1979.0,0.0315
2021-01-13,2021,Ahuntsic,4BR+,2166.0,0.0369
2021-12-18,2021,Ahuntsic,4BR+,2121.0,0.0236
2021-04-03,2021,Ahuntsic,4BR+,1918.0,0.0329
2021-03-01,2021,Ahuntsic,4BR+,2095.0,0.039
2021-02-03,2021,Ahuntsic,4BR+,2239.0,0.0226
2021-06-07,2021,Ahuntsic,4BR+,2193.0,0.0135
2021-12-12,2021,Ahuntsic,4BR+,1957.0,0.0329
2021-10-12,2021,Ahuntsic,4BR+,2410.0,0.0347
2021-04-07,2021,Ahuntsic,4BR+,2312.0,0.0249
2021-11-13,2021,Ahuntsic,4BR+,2024.0,0.044
2021-09-03,2021,Ahuntsic,4BR+,2475.0,0.0327
2021-10-04,2021,Ahuntsic,4BR+,2297.0,0.0623
2021-03-16,2021,Ahuntsic,4BR+,1999.0,0.0235
2021-05-22,2021,Ahuntsic,4BR+,2128.0,0.0208
2021-07-14,2021,Ahuntsic,4BR+,2242.0,0.0298
2021-06-05,2021,Ahuntsic,4BR+,2056.0,0.0421
2021-03-05,2021,Ahuntsic,4BR+,1996.0,0.0244
2021-01-20,2021,Ahuntsic,4BR+,2067.0,0.0232
2021-07-24,2021,Ahuntsic,4BR+,1832.0,0.0103
2021-03-09,2021,Ahuntsic,4BR+,2041.0,0.0307
2021-03-26,2021,Ahuntsic,4BR+,2015.0,0.0427
2021-12-17,2021,Ahuntsic,4BR+,2064.0,0.0398
2021-03-19,2021,Ahuntsic,4BR+,2188.0,0.0428
2021-09-28,2021,Ahuntsic,4BR+,2165.0,0.0156
2021-07-16,2021,Ahuntsic,4BR+,2152.0,0.0378
2021-08-17,2021,Ahuntsic,4BR+,2065.0,0.0462
2021-12-06,2021,Ahuntsic,4BR+,2283.0,0.0362
2021-08-09,2021,Ahuntsic,4BR+,2126.0,0.0319
2021-10-11,2021,Ahuntsic,4BR+,1980.0,0.0444
2021-01-13,2021,Ahuntsic,4BR+,2411.0,0.0536
2021-05-31,2021,Lachine,Studio,844.0,0.0413
2021-06-07,2021,Lachine,Studio,887.0,0.01
2021-03-17,2021,Lachine,Studio,860.0,0.0262
2021-06-01,2021,Lachine,Studio,745.0,0.0233
2021-05-11,2021,Lachine,Studio,832.0,0.0368
2021-02-15,2021,Lachine,Studio,685.0,0.0371
2021-04-12,2021,Lachine,Studio,781.0,0.0327
2021-10-05,2021,Lachine,Studio,707.0,0.0408
2021-12-22,2021,Lachine,Studio,802.0,0.0485
2021-03-08,2021,Lachine,Studio,878.0,0.0287
2021-02-02,2021,Lachine,Studio,828.0,0.0208
2021-04-30,2021,Lachine,Studio,768.0,0.0318
2021-03-16,2021,Lachine,Studio,779.0,0.0446
2021-08-26,2021,Lachine,Studio,824.0,0.0351
2021-04-08,2021,Lachine,Studio,825.0,0.0273
2021-02-09,2021,Lachine,Studio,759.0,0.0346
2021-07-15,2021,Lachine,Studio,707.0,0.0234
2021-09-22,2021,Lachine,Studio,635.0,0.0305
2021-08-07,2021,Lachine,Studio,882.0,0.0237
2021-05-03,2021,Lachine,Studio,789.0,0.04
2021-06-10,2021,Lachine,Studio,765.0,0.0314
2021-11-13,2021,Lachine,Studio,844.0,0.0216
2021-08-05,2021,Lachine,Studio,813.0,0.023
2021-02-24,2021,Lachine,Studio,766.0,0.0213
2021-11-03,2021,Lachine,Studio,818.0,0.0544
2021-03-09,2021,Lachine,Studio,772.0,0.0425
2021-07-11,2021,Lachine,Studio,802.0,0.024
2021-07-16,2021,Lachine,Studio,759.0,0.0244
2021-06-09,2021,Lachine,Studio,754.0,0.0302
2021-07-15,2021,Lachine,Studio,782.0,0.0293
2021-02-13,2021,Lachine,Studio,726.0,0.0327
2021-03-29,2021,Lachine,Studio,740.0,0.0329
2021-01-08,2021,Lachine,Studio,788.0,0.0424
2021-12-06,2021,Lachine,Studio,720.0,0.0298
2021-08-16,2021,Lachine,Studio,794.0,0.0183
2021-01-18,2021,Lachine,Studio,794.0,0.0223
2021-04-28,2021,Lachine,Studio,816.0,0.0202
2021-03-29,2021,Lachine,Studio,767.0,0.0541
2021-05-13,2021,Lachine,Studio,657.0,0.0317
2021-02-04,2021,Lachine,Studio,734.0,0.0321
2021-10-12,2021,Lachine,1BR,1142.0,0.0344
2021-04-23,2021,Lachine,1BR,1040.0,0.0254
2021-07-28,2021,Lachine,1BR,1087.0,0.027
2021-04-03,2021,Lachine,1BR,1099.0,0.0276
2021-01-10,2021,Lachine,1BR,971.0,0.0273
2021-09-13,2021,Lachine,1BR,1052.0,0.0272
2021-12-28,2021,Lachine,1BR,1104.0,0.0203
2021-07-19,2021,Lachine,1BR,1147.0,0.0316
2021-08-14,2021,Lachine,1BR,1050.0,0.0496
2021-09-15,2021,Lachine,1BR,972.0,0.0233
2021-04-01,2021,Lachine,1BR,997.0,0.0492
2021-01-12,2021,Lachine,1BR,962.0,0.0399
2021-12-01,2021,Lachine,1BR,1080.0,0.0261
2021-10-24,2021,Lachine,1BR,945.0,0.0474
2021-08-13,2021,Lachine,1BR,957.0,0.0406
2021-12-31,2021,Lachine,1BR,1090.0,0.0319
2021-03-18,2021,Lachine,1BR,1158.0,0.01
2021-12-21,2021,Lachine,1BR,983.0,0.0289
2021-06-15,2021,Lachine,1BR,1081.0,0.0195
2021-05-08,2021,Lachine,1BR,1169.0,0.0318
2021-07-27,2021,Lachine,1BR,1053.0,0.033
2021-08-03,2021,Lachine,1BR,1127.0,0.0249
2021-08-21,2021,Lachine,1BR,1095.0,0.0264
2021-10-04,2021,Lachine,1BR,1089.0,0.0268
2021-10-05,2021,Lachine,1BR,1035.0,0.0288
2021-06-07,2021,Lachine,1BR,1094.0,0.0384
2021-03-28,2021,Lachine,1BR,886.0,0.0409
2021-03-09,2021,Lachine,1BR,1230.0,0.0393
2021-10-12,2021,Lachine,1BR,1047.0,0.0301
2021-03-14,2021,Lachine,1BR,839.0,0.0296
2021-05-19,2021,Lachine,1BR,965.0,0.0339
2021-06-03,2021,Lachine,1BR,1147.0,0.0337
2021-01-31,2021,Lachine,1BR,1265.0,0.0497
2021-10-03,2021,Lachine,1BR,999.0,0.0246
2021-01-29,2021,Lachine,1BR,1017.0,0.0231
2021-02-12,2021,Lachine,1BR,861.0,0.0459
2021-08-20,2021,Lachine,1BR,1112.0,0.0347
2021-02-11,2021,Lachine,1BR,1043.0,0.0231
2021-10-16,2021,Lachine,1BR,1168.0,0.0285
2021-12-12,2021,Lachine,1BR,1094.0,0.0274
2021-06-29,2021,Lachine,2BR,1311.0,0.0371
2021-08-03,2021,Lachine,2BR,1327.0,0.0274
2021-06-23,2021,Lachine,2BR,1426.0,0.0168
2021-09-16,2021,Lachine,2BR,1378.0,0.0273
2021-03-25,2021,Lachine,2BR,1325.0,0.0217
2021-09-27,2021,Lachine,2BR,1232.0,0.0279
2021-10-02,2021,Lachine,2BR,1182.0,0.0385
2021-08-02,2021,Lachine,2BR,1144.0,0.0177
2021-06-01,2021,Lachine,2BR,1464.0,0.0255
2021-08-16,2021,Lachine,2BR,1054.0,0.0287
2021-02-27,2021,Lachine,2BR,1360.0,0.0316
2021-10-16,2021,Lachine,2BR,1164.0,0.0467
2021-05-09,2021,Lachine,2BR,1503.0,0.0351
2021-09-06,2021,Lachine,2BR,1273.0,0.01
2021-07-21,2021,Lachine,2BR,1380.0,0.0413
2021-10-12,2021,Lachine,2BR,1440.0,0.026
2021-12-22,2021,Lachine,2BR,1434.0,0.0279
2021-08-28,2021,Lachine,2BR,1264.0,0.0193
2021-12-29,2021,Lachine,2BR,1235.0,0.0376
2021-11-20,2021,Lachine,2BR,1223.0,0.0224
2021-01-07,2021,Lachine,2BR,1378.0,0.0474
2021-10-19,2021,Lachine,2BR,1206.0,0.0472
2021-05-14,2021,Lachine,2BR,1300.0,0.0361
2021-05-20,2021,Lachine,2BR,1329.0,0.0288
2021-01-25,2021,Lachine,2BR,1324.0,0.037
2021-11-25,2021,Lachine,2BR,1339.0,0.0393
2021-05-17,2021,Lachine,2BR,1114.0,0.0287
2021-06-17,2021,Lachine,2BR,1240.0,0.032
2021-05-22,2021,Lachine,2BR,1308.0,0.032
2021-10-25,2021,Lachine,2BR,1239.0,0.0538
2021-06-01,2021,Lachine,2BR,1561.0,0.0309
2021-04-07,2021,Lachine,2BR,1468.0,0.0266
2021-02-26,2021,Lachine,2BR,1384.0,0.02
2021-10-19,2021,Lachine,2BR,1401.0,0.0292
2021-08-26,2021,Lachine,2BR,1309.0,0.0437
2021-08-15,2021,Lachine,2BR,1273.0,0.0366
2021-12-01,2021,Lachine,2BR,1484.0,0.043
2021-05-18,2021,Lachine,2BR,1372.0,0.0428
2021-06-13,2021,Lachine,2BR,1405.0,0.0313
2021-10-11,2021,Lachine,2BR,1348.0,0.0309
2021-01-09,2021,Lachine,3BR,1673.0,0.0368
2021-04-01,2021,Lachine,3BR,1668.0,0.0374
2021-07-03,2021,Lachine,3BR,1836.0,0.0187
2021-10-01,2021,Lachine,3BR,1534.0,0.0283
2021-03-15,2021,Lachine,3BR,1627.0,0.0405
2021-06-04,2021,Lachine,3BR,1663.0,0.0467
2021-03-16,2021,Lachine,3BR,1508.0,0.0363
2021-06-10,2021,Lachine,3BR,1723.0,0.044
2021-05-08,2021,Lachine,3BR,1793.0,0.0306
2021-05-15,2021,Lachine,3BR,1361.0,0.0374
2021-06-07,2021,Lachine,3BR,1777.0,0.0341
2021-01-06,2021,Lachine,3BR,1596.0,0.0314
2021-05-26,2021,Lachine,3BR,1355.0,0.03
2021-01-30,2021,Lachine,3BR,1716.0,0.045
2021-08-14,2021,Lachine,3BR,1690.0,0.0342
2021-03-22,2021,Lachine,3BR,1730.0,0.0352
2021-09-08,2021,Lachine,3BR,1434.0,0.0197
2021-03-25,2021,Lachine,3BR,1652.0,0.0203
2021-03-08,2021,Lachine,3BR,1678.0,0.0317
2021-06-09,2021,Lachine,3BR,1384.0,0.0239
2021-07-05,2021,Lachine,3BR,1645.0,0.0348
2021-10-01,2021,Lachine,3BR,1461.0,0.0326
2021-10-11,2021,Lachine,3BR,1713.0,0.0518
2021-10-27,2021,Lachine,3BR,1566.0,0.0458
2021-05-24,2021,Lachine,3BR,1758.0,0.0272
2021-07-12,2021,Lachine,3BR,1635.0,0.0354
2021-06-29,2021,Lachine,3BR,1738.0,0.0377
2021-02-13,2021,Lachine,3BR,1543.0,0.0338
2021-08-14,2021,Lachine,3BR,1647.0,0.0249
2021-11-11,2021,Lachine,3BR,1602.0,0.0407
2021-11-09,2021,Lachine,3BR,1628.0,0.0532
2021-07-01,2021,Lachine,3BR,1540.0,0.0304
2021-05-17,2021,Lachine,3BR,1755.0,0.0385
2021-03-13,2021,Lachine,3BR,1705.0,0.0125
2021-02-21,2021,Lachine,3BR,1643.0,0.0524
2021-09-21,2021,Lachine,3BR,1420.0,0.0182
2021-06-22,2021,Lachine,3BR,1565.0,0.0231
2021-03-08,2021,Lachine,3BR,1652.0,0.0339
2021-04-03,2021,Lachine,3BR,1669.0,0.0374
2021-01-23,2021,Lachine,3BR,1484.0,0.0393
2021-03-29,2021,Lachine,4BR+,1792.0,0.0317
2021-09-22,2021,Lachine,4BR+,2061.0,0.0348
2021-10-19,2021,Lachine,4BR+,1716.0,0.035
2021-11-05,2021,Lachine,4BR+,2104.0,0.0414
2021-08-16,2021,Lachine,4BR+,2030.0,0.0445
2021-10-02,2021,Lachine,4BR+,1924.0,0.019
2021-10-19,2021,Lachine,4BR+,1782.0,0.0305
2021-04-30,2021,Lachine,4BR+,2142.0,0.0335
2021-04-20,2021,Lachine,4BR+,1764.0,0.0502
2021-09-22,2021,Lachine,4BR+,2142.0,0.0444
2021-08-20,2021,Lachine,4BR+,2174.0,0.0408
2021-07-21,2021,Lachine,4BR+,1952.0,0.0211
2021-08-09,2021,Lachine,4BR+,2190.0,0.0271
2021-02-13,2021,Lachine,4BR+,2177.0,0.0238
2021-09-20,2021,Lachine,4BR+,1908.0,0.0228
2021-02-15,2021,Lachine,4BR+,1899.0,0.024
2021-12-13,2021,Lachine,4BR+,1987.0,0.0308
2021-05-31,2021,Lachine,4BR+,2154.0,0.0416
2021-01-13,2021,Lachine,4BR+,2173.0,0.0345
2021-09-21,2021,Lachine,4BR+,2055.0,0.0206
2021-08-07,2021,Lachine,4BR+,1907.0,0.0323
2021-06-10,2021,Lachine,4BR+,2067.0,0.0305
2021-11-06,2021,Lachine,4BR+,2050.0,0.0184
2021-12-20,2021,Lachine,4BR+,2011.0,0.0362
2021-02-13,2021,Lachine,4BR+,1866.0,0.0302
2021-09-06,2021,Lachine,4BR+,2192.0,0.0486
2021-12-11,2021,Lachine,4BR+,1846.0,0.0305
2021-01-02,2021,Lachine,4BR+,2088.0,0.0393
2021-10-02,2021,Lachine,4BR+,2234.0,0.0309
2021-09-13,2021,Lachine,4BR+,2219.0,0.0366
2021-04-05,2021,Lachine,4BR+,2307.0,0.0358
2021-02-26,2021,Lachine,4BR+,1952.0,0.0548
2021-03-11,2021,Lachine,4BR+,1876.0,0.0195
2021-12-13,2021,Lachine,4BR+,2016.0,0.0364
2021-10-19,2021,Lachine,4BR+,1704.0,0.0155
2021-08-15,2021,Lachine,4BR+,2008.0,0.0405
2021-07-22,2021,Lachine,4BR+,1692.0,0.0285
2021-12-24,2021,Lachine,4BR+,2195.0,0.0176
2021-07-04,2021,Lachine,4BR+,1983.0,0.0232
2021-09-27,2021,Lachine,4BR+,2005.0,0.0225
2022-12-24,2022,Plateau-Mont-Royal,Studio,1088.0,0.0321
2022-10-11,2022,Plateau-Mont-Royal,Studio,1096.0,0.0144
2022-01-18,2022,Plateau-Mont-Royal,Studio,1207.0,0.0244
2022-04-25,2022,Plateau-Mont-Royal,Studio,1226.0,0.01
2022-07-30,2022,Plateau-Mont-Royal,Studio,1169.0,0.0307
2022-11-17,2022,Plateau-Mont-Royal,Studio,1065.0,0.0107
2022-04-21,2022,Plateau-Mont-Royal,Studio,1193.0,0.0187
2022-09-04,2022,Plateau-Mont-Royal,Studio,1074.0,0.0202
2022-01-03,2022,Plateau-Mont-Royal,Studio,992.0,0.0168
2022-06-25,2022,Plateau-Mont-Royal,Studio,1267.0,0.033
2022-03-21,2022,Plateau-Mont-Royal,Studio,1130.0,0.0368
2022-02-28,2022,Plateau-Mont-Royal,Studio,1134.0,0.0224
2022-02-23,2022,Plateau-Mont-Royal,Studio,1111.0,0.0324
2022-04-11,2022,Plateau-Mont-Royal,Studio,1160.0,0.0474
2022-06-02,2022,Plateau-Mont-Royal,Studio,1073.0,0.0354
2022-06-01,2022,Plateau-Mont-Royal,Studio,1186.0,0.0219
2022-11-11,2022,Plateau-Mont-Royal,Studio,1192.0,0.0327
2022-07-03,2022,Plateau-Mont-Royal,Studio,1080.0,0.018
2022-03-11,2022,Plateau-Mont-Royal,Studio,1155.0,0.0457
2022-10-31,2022,Plateau-Mont-Royal,Studio,1187.0,0.01
2022-02-24,2022,Plateau-Mont-Royal,Studio,1166.0,0.0337
2022-04-30,2022,Plateau-Mont-Royal,Studio,1125.0,0.0229
2022-02-23,2022,Plateau-Mont-Royal,Studio,1090.0,0.0252
2022-03-14,2022,Plateau-Mont-Royal,Studio,1189.0,0.0254
2022-04-26,2022,Plateau-Mont-Royal,Studio,1158.0,0.0514
2022-01-10,2022,Plateau-Mont-Royal,Studio,1245.0,0.0182
2022-04-17,2022,Plateau-Mont-Royal,Studio,1036.0,0.0337
2022-07-28,2022,Plateau-Mont-Royal,Studio,1122.0,0.0195
2022-10-09,2022,Plateau-Mont-Royal,Studio,1072.0,0.027
2022-11-07,2022,Plateau-Mont-Royal,Studio,1081.0,0.0149
2022-03-20,2022,Plateau-Mont-Royal,Studio,1136.0,0.01
2022-11-16,2022,Plateau-Mont-Royal,Studio,1078.0,0.0268
2022-03-03,2022,Plateau-Mont-Royal,Studio,1050.0,0.01
2022-04-21,2022,Plateau-Mont-Royal,Studio,1140.0,0.0129
2022-06-06,2022,Plateau-Mont-Royal,Studio,1094.0,0.0465
2022-08-15,2022,Plateau-Mont-Royal,Studio,1144.0,0.0238
2022-03-08,2022,Plateau-Mont-Royal,Studio,1241.0,0.0243
2022-07-02,2022,Plateau-Mont-Royal,Studio,1214.0,0.0248
2022-10-07,2022,Plateau-Mont-Royal,Studio,1096.0,0.0199
2022-07-17,2022,Plateau-Mont-Royal,Studio,1237.0,0.0364
2022-04-20,2022,Plateau-Mont-Royal,1BR,1579.0,0.0147
2022-02-23,2022,Plateau-Mont-Royal,1BR,1485.0,0.0424
2022-04-07,2022,Plateau-Mont-Royal,1BR,1428.0,0.0235
2022-07-20,2022,Plateau-Mont-Royal,1BR,1580.0,0.0285
2022-11-23,2022,Plateau-Mont-Royal,1BR,1494.0,0.0226
2022-10-10,2022,Plateau-Mont-Royal,1BR,1558.0,0.0195
2022-11-23,2022,Plateau-Mont-Royal,1BR,1418.0,0.0456
2022-03-22,2022,Plateau-Mont-Royal,1BR,1447.0,0.0373
2022-07-04,2022,Plateau-Mont-Royal,1BR,1538.0,0.0363
2022-04-06,2022,Plateau-Mont-Royal,1BR,1589.0,0.0207
2022-01-02,2022,Plateau-Mont-Royal,1BR,1588.0,0.0129
2022-11-26,2022,Plateau-Mont-Royal,1BR,1520.0,0.0154
2022-08-14,2022,Plateau-Mont-Royal,1BR,1469.0,0.0304
2022-10-01,2022,Plateau-Mont-Royal,1BR,1615.0,0.01
2022-05-20,2022,Plateau-Mont-Royal,1BR,1680.0,0.0138
2022-01-18,2022,Plateau-Mont-Royal,1BR,1702.0,0.0155
2022-08-22,2022,Plateau-Mont-Royal,1BR,1615.0,0.0238
2022-02-23,2022,Plateau-Mont-Royal,1BR,1560.0,0.0299
2022-02-23,2022,Plateau-Mont-Royal,1BR,1551.0,0.0232
2022-12-31,2022,Plateau-Mont-Royal,1BR,1701.0,0.0309
2022-11-17,2022,Plateau-Mont-Royal,1BR,1547.0,0.0242
2022-03-08,2022,Plateau-Mont-Royal,1BR,1621.0,0.0151
2022-03-28,2022,Plateau-Mont-Royal,1BR,1631.0,0.0275
2022-10-27,2022,Plateau-Mont-Royal,1BR,1608.0,0.0272
2022-09-08,2022,Plateau-Mont-Royal,1BR,1468.0,0.0247
2022-07-24,2022,Plateau-Mont-Royal,1BR,1552.0,0.01
2022-04-13,2022,Plateau-Mont-Royal,1BR,1585.0,0.0158
2022-07-30,2022,Plateau-Mont-Royal,1BR,1451.0,0.0113
2022-10-27,2022,Plateau-Mont-Royal,1BR,1480.0,0.0193
2022-06-28,2022,Plateau-Mont-Royal,1BR,1579.0,0.0242
2022-10-31,2022,Plateau-Mont-Royal,1BR,1527.0,0.0283
2022-09-18,2022,Plateau-Mont-Royal,1BR,1523.0,0.0306
2022-01-14,2022,Plateau-Mont-Royal,1BR,1479.0,0.0344
2022-03-03,2022,Plateau-Mont-Royal,1BR,1508.0,0.0366
2022-05-16,2022,Plateau-Mont-Royal,1BR,1246.0,0.0455
2022-05-16,2022,Plateau-Mont-Royal,1BR,1736.0,0.0182
2022-05-03,2022,Plateau-Mont-Royal,1BR,1523.0,0.0208
2022-09-26,2022,Plateau-Mont-Royal,1BR,1410.0,0.0129
2022-08-26,2022,Plateau-Mont-Royal,1BR,1392.0,0.0393
2022-07-30,2022,Plateau-Mont-Royal,1BR,1466.0,0.0161
2022-08-17,2022,Plateau-Mont-Royal,2BR,2100.0,0.026
2022-04-08,2022,Plateau-Mont-Royal,2BR,2056.0,0.0349
2022-09-13,2022,Plateau-Mont-Royal,2BR,2027.0,0.0292
2022-10-09,2022,Plateau-Mont-Royal,2BR,1887.0,0.0209
2022-11-10,2022,Plateau-Mont-Royal,2BR,2134.0,0.0115
2022-10-16,2022,Plateau-Mont-Royal,2BR,1712.0,0.0327
2022-06-13,2022,Plateau-Mont-Royal,2BR,1912.0,0.0319
2022-03-02,2022,Plateau-Mont-Royal,2BR,1684.0,0.0201
2022-10-20,2022,Plateau-Mont-Royal,2BR,2146.0,0.0407
2022-12-23,2022,Plateau-Mont-Royal,2BR,1879.0,0.0256
2022-01-04,2022,Plateau-Mont-Royal,2BR,1915.0,0.0253
2022-04-15,2022,Plateau-Mont-Royal,2BR,1855.0,0.0252
2022-08-14,2022,Plateau-Mont-Royal,2BR,2088.0,0.01
2022-01-16,2022,Plateau-Mont-Royal,2BR,1893.0,0.0362
2022-02-23,2022,Plateau-Mont-Royal,2BR,1802.0,0.0228
2022-08-18,2022,Plateau-Mont-Royal,2BR,1968.0,0.01
2022-09-02,2022,Plateau-Mont-Royal,2BR,1905.0,0.0462
2022-05-01,2022,Plateau-Mont-Royal,2BR,1728.0,0.0146
2022-04-04,2022,Plateau-Mont-Royal,2BR,1832.0,0.0427
2022-08-03,2022,Plateau-Mont-Royal,2BR,1873.0,0.0113
2022-08-28,2022,Plateau-Mont-Royal,2BR,1783.0,0.0149
2022-06-03,2022,Plateau-Mont-Royal,2BR,2013.0,0.0295
2022-01-23,2022,Plateau-Mont-Royal,2BR,1923.0,0.0335
2022-06-14,2022,Plateau-Mont-Royal,2BR,1884.0,0.0306
2022-02-01,2022,Plateau-Mont-Royal,2BR,1862.0,0.0299
2022-06-26,2022,Plateau-Mont-Royal,2BR,1857.0,0.0357
2022-01-07,2022,Plateau-Mont-Royal,2BR,1646.0,0.0322
2022-09-16,2022,Plateau-Mont-Royal,2BR,2094.0,0.0176
2022-04-04,2022,Plateau-Mont-Royal,2BR,1923.0,0.018
2022-08-12,2022,Plateau-Mont-Royal,2BR,2024.0,0.0271
2022-09-06,2022,Plateau-Mont-Royal,2BR,2076.0,0.0456
2022-06-26,2022,Plateau-Mont-Royal,2BR,1981.0,0.0284
2022-01-31,2022,Plateau-Mont-Royal,2BR,1956.0,0.0436
2022-10-30,2022,Plateau-Mont-Royal,2BR,1897.0,0.0108
2022-12-16,2022,Plateau-Mont-Royal,2BR,1823.0,0.0365
2022-07-05,2022,Plateau-Mont-Royal,2BR,1901.0,0.0226
2022-09-14,2022,Plateau-Mont-Royal,2BR,1862.0,0.01
2022-12-03,2022,Plateau-Mont-Royal,2BR,1964.0,0.0263
2022-08-18,2022,Plateau-Mont-Royal,2BR,1857.0,0.0271
2022-02-27,2022,Plateau-Mont-Royal,2BR,2216.0,0.025
2022-03-08,2022,Plateau-Mont-Royal,3BR,2356.0,0.0262
2022-10-21,2022,Plateau-Mont-Royal,3BR,2745.0,0.0265
2022-02-23,2022,Plateau-Mont-Royal,3BR,2287.0,0.0191
2022-10-31,2022,Plateau-Mont-Royal,3BR,2581.0,0.024
2022-10-01,2022,Plateau-Mont-Royal,3BR,1970.0,0.0348
2022-10-17,2022,Plateau-Mont-Royal,3BR,2041.0,0.0399
2022-05-22,2022,Plateau-Mont-Royal,3BR,2422.0,0.0145
2022-01-11,2022,Plateau-Mont-Royal,3BR,2549.0,0.0153
2022-02-07,2022,Plateau-Mont-Royal,3BR,2670.0,0.0298
2022-12-26,2022,Plateau-Mont-Royal,3BR,2520.0,0.0232
2022-11-12,2022,Plateau-Mont-Royal,3BR,2473.0,0.0322
2022-02-02,2022,Plateau-Mont-Royal,3BR,2372.0,0.0241
2022-05-10,2022,Plateau-Mont-Royal,3BR,2724.0,0.01
2022-02-17,2022,Plateau-Mont-Royal,3BR,2478.0,0.01
2022-10-21,2022,Plateau-Mont-Royal,3BR,2277.0,0.0184
2022-01-10,2022,Plateau-Mont-Royal,3BR,2547.0,0.0242
2022-02-22,2022,Plateau-Mont-Royal,3BR,2372.0,0.0144
2022-02-16,2022,Plateau-Mont-Royal,3BR,2483.0,0.0273
2022-01-11,2022,Plateau-Mont-Royal,3BR,2698.0,0.0343
2022-12-31,2022,Plateau-Mont-Royal,3BR,2613.0,0.0157
2022-05-24,2022,Plateau-Mont-Royal,3BR,2235.0,0.0213
2022-10-13,2022,Plateau-Mont-Royal,3BR,2654.0,0.0455
2022-01-29,2022,Plateau-Mont-Royal,3BR,2315.0,0.0263
2022-10-15,2022,Plateau-Mont-Royal,3BR,2229.0,0.0446
2022-10-19,2022,Plateau-Mont-Royal,3BR,2521.0,0.035
2022-08-28,2022,Plateau-Mont-Royal,3BR,2251.0,0.0269
2022-08-28,2022,Plateau-Mont-Royal,3BR,2139.0,0.016
2022-08-20,2022,Plateau-Mont-Royal,3BR,2524.0,0.0162
2022-03-31,2022,Plateau-Mont-Royal,3BR,2332.0,0.0347
2022-04-23,2022,Plateau-Mont-Royal,3BR,2689.0,0.0222
2022-06-08,2022,Plateau-Mont-Royal,3BR,2361.0,0.0115
2022-01-14,2022,Plateau-Mont-Royal,3BR,2478.0,0.0276
2022-04-06,2022,Plateau-Mont-Royal,3BR,2366.0,0.0307
2022-12-18,2022,Plateau-Mont-Royal,3BR,2332.0,0.0257
2022-09-22,2022,Plateau-Mont-Royal,3BR,2417.0,0.0235
2022-06-11,2022,Plateau-Mont-Royal,3BR,2407.0,0.0138
2022-12-04,2022,Plateau-Mont-Royal,3BR,2392.0,0.0301
2022-02-12,2022,Plateau-Mont-Royal,3BR,2421.0,0.0302
2022-03-28,2022,Plateau-Mont-Royal,3BR,2271.0,0.0246
2022-03-09,2022,Plateau-Mont-Royal,3BR,2438.0,0.0408
2022-05-23,2022,Plateau-Mont-Royal,4BR+,3287.0,0.0411
2022-09-03,2022,Plateau-Mont-Royal,4BR+,2618.0,0.0324
2022-09-10,2022,Plateau-Mont-Royal,4BR+,3372.0,0.018
2022-12-24,2022,Plateau-Mont-Royal,4BR+,2665.0,0.0169
2022-08-16,2022,Plateau-Mont-Royal,4BR+,3046.0,0.01
2022-05-02,2022,Plateau-Mont-Royal,4BR+,2876.0,0.0128
2022-07-20,2022,Plateau-Mont-Royal,4BR+,2507.0,0.022
2022-09-21,2022,Plateau-Mont-Royal,4BR+,2650.0,0.035
2022-02-11,2022,Plateau-Mont-Royal,4BR+,3171.0,0.0221
2022-12-13,2022,Plateau-Mont-Royal,4BR+,2776.0,0.0268
2022-11-27,2022,Plateau-Mont-Royal,4BR+,3336.0,0.0292
2022-05-05,2022,Plateau-Mont-Royal,4BR+,3215.0,0.0325
2022-11-24,2022,Plateau-Mont-Royal,4BR+,2822.0,0.0322
2022-02-10,2022,Plateau-Mont-Royal,4BR+,3147.0,0.0148
2022-11-15,2022,Plateau-Mont-Royal,4BR+,2264.0,0.0251
2022-02-07,2022,Plateau-Mont-Royal,4BR+,2689.0,0.0286
2022-07-28,2022,Plateau-Mont-Royal,4BR+,2826.0,0.0355
2022-07-24,2022,Plateau-Mont-Royal,4BR+,2850.0,0.0133
2022-03-12,2022,Plateau-Mont-Royal,4BR+,2834.0,0.0291
