date,year,borough,property_type,sale_price,days_on_market
2022-06-02,2022,Ville-Marie,Single-Family,797000.0,59
2022-10-31,2022,Ville-Marie,Single-Family,880000.0,41
2022-04-07,2022,Ville-Marie,Single-Family,771000.0,33
2022-04-25,2022,Ville-Marie,Single-Family,889000.0,35
2022-06-15,2022,Ville-Marie,Triplex,1122000.0,42
2022-12-23,2022,Ville-Marie,Triplex,1117000.0,6
2022-10-25,2022,Ville-Marie,Triplex,1136000.0,53
2022-10-19,2022,Ville-Marie,Triplex,1319000.0,72
2022-05-08,2022,Ville-Marie,Triplex,1660000.0,19
2022-05-20,2022,Ville-Marie,Triplex,1281000.0,29
2022-08-08,2022,Ville-Marie,Triplex,1213000.0,23
2022-05-12,2022,Ville-Marie,Triplex,1183000.0,31
2022-08-31,2022,Ville-Marie,Triplex,1381000.0,32
2022-09-04,2022,Ville-Marie,Triplex,1341000.0,20
2022-02-17,2022,Ville-Marie,Triplex,1116000.0,9
2022-03-01,2022,Ville-Marie,Triplex,1277000.0,10
2022-12-28,2022,Ville-Marie,Triplex,1144000.0,26
2022-11-13,2022,Ville-Marie,Triplex,1178000.0,23
2022-09-20,2022,Ville-Marie,Triplex,1072000.0,19
2022-03-11,2022,Ville-Marie,Triplex,952000.0,49
2022-05-24,2022,Ville-Marie,Triplex,1413000.0,40
2022-08-01,2022,Ville-Marie,Triplex,1157000.0,32
2022-12-30,2022,Ville-Marie,Triplex,1205000.0,31
2022-09-07,2022,Ville-Marie,Triplex,1070000.0,13
2022-12-16,2022,Rosemont,Condo,442000.0,25
2022-11-01,2022,Rosemont,Condo,448000.0,44
2022-04-28,2022,Rosemont,Condo,461000.0,47
2022-02-11,2022,Rosemont,Condo,420000.0,61
2022-02-11,2022,Rosemont,Condo,547000.0,14
2022-06-28,2022,Rosemont,Condo,410000.0,26
2022-03-11,2022,Rosemont,Condo,512000.0,52
2022-04-21,2022,Rosemont,Condo,419000.0,63
2022-10-18,2022,Rosemont,Condo,437000.0,66
2022-02-08,2022,Rosemont,Condo,440000.0,63
2022-09-14,2022,Rosemont,Condo,484000.0,5
2022-09-04,2022,Rosemont,Condo,530000.0,28
2022-06-22,2022,Rosemont,Condo,473000.0,63
2022-05-04,2022,Rosemont,Condo,450000.0,55
2022-05-17,2022,Rosemont,Condo,374000.0,68
2022-05-01,2022,Rosemont,Condo,582000.0,42
2022-05-18,2022,Rosemont,Condo,462000.0,46
2022-05-22,2022,Rosemont,Condo,488000.0,30
2022-04-07,2022,Rosemont,Condo,518000.0,48
2022-01-12,2022,Rosemont,Condo,486000.0,61
2022-04-21,2022,Rosemont,Duplex,693000.0,55
2022-05-19,2022,Rosemont,Duplex,843000.0,73
2022-09-20,2022,Rosemont,Duplex,817000.0,56
2022-02-24,2022,Rosemont,Duplex,718000.0,35
2022-06-11,2022,Rosemont,Duplex,685000.0,56
2022-06-11,2022,Rosemont,Duplex,573000.0,31
2022-08-05,2022,Rosemont,Duplex,746000.0,28
2022-06-10,2022,Rosemont,Duplex,634000.0,36
2022-06-04,2022,Rosemont,Duplex,616000.0,50
2022-09-30,2022,Rosemont,Duplex,781000.0,41
2022-03-17,2022,Rosemont,Duplex,550000.0,62
2022-08-22,2022,Rosemont,Duplex,536000.0,67
2022-04-06,2022,Rosemont,Duplex,797000.0,43
2022-06-26,2022,Rosemont,Duplex,796000.0,39
2022-09-23,2022,Rosemont,Duplex,692000.0,39
2022-02-21,2022,Rosemont,Duplex,669000.0,57
2022-11-28,2022,Rosemont,Duplex,687000.0,25
2022-07-31,2022,Rosemont,Duplex,764000.0,30
2022-07-28,2022,Rosemont,Duplex,835000.0,52
2022-07-10,2022,Rosemont,Duplex,732000.0,65
2022-01-22,2022,Rosemont,Single-Family,674000.0,55
2022-06-18,2022,Rosemont,Single-Family,684000.0,47
2022-10-13,2022,Rosemont,Single-Family,633000.0,39
2022-06-11,2022,Rosemont,Single-Family,681000.0,49
2022-06-28,2022,Rosemont,Single-Family,541000.0,59
2022-04-03,2022,Rosemont,Single-Family,594000.0,24
2022-11-14,2022,Rosemont,Single-Family,592000.0,58
2022-01-17,2022,Rosemont,Single-Family,609000.0,23
2022-11-09,2022,Rosemont,Single-Family,577000.0,40
2022-03-19,2022,Rosemont,Single-Family,540000.0,45
2022-01-13,2022,Rosemont,Single-Family,658000.0,68
2022-02-13,2022,Rosemont,Single-Family,612000.0,58
2022-02-16,2022,Rosemont,Single-Family,613000.0,43
2022-10-23,2022,Rosemont,Single-Family,672000.0,51
2022-07-28,2022,Rosemont,Single-Family,622000.0,40
2022-10-27,2022,Rosemont,Single-Family,519000.0,37
2022-12-16,2022,Rosemont,Single-Family,576000.0,52
2022-04-30,2022,Rosemont,Single-Family,668000.0,41
2022-07-21,2022,Rosemont,Single-Family,751000.0,52
2022-02-28,2022,Rosemont,Single-Family,583000.0,67
2022-07-17,2022,Rosemont,Triplex,995000.0,52
2022-10-21,2022,Rosemont,Triplex,926000.0,57
2022-02-26,2022,Rosemont,Triplex,730000.0,41
2022-01-23,2022,Rosemont,Triplex,956000.0,38
2022-03-10,2022,Rosemont,Triplex,899000.0,38
2022-03-24,2022,Rosemont,Triplex,898000.0,39
2022-10-14,2022,Rosemont,Triplex,898000.0,37
2022-09-26,2022,Rosemont,Triplex,738000.0,55
2022-05-22,2022,Rosemont,Triplex,936000.0,53
2022-03-11,2022,Rosemont,Triplex,997000.0,47
2022-03-11,2022,Rosemont,Triplex,1166000.0,61
2022-09-26,2022,Rosemont,Triplex,1055000.0,52
2022-12-24,2022,Rosemont,Triplex,775000.0,55
2022-09-03,2022,Rosemont,Triplex,798000.0,34
2022-11-21,2022,Rosemont,Triplex,903000.0,43
2022-06-21,2022,Rosemont,Triplex,800000.0,14
2022-03-25,2022,Rosemont,Triplex,834000.0,19
2022-09-08,2022,Rosemont,Triplex,862000.0,29
2022-11-07,2022,Rosemont,Triplex,907000.0,58
2022-07-17,2022,Rosemont,Triplex,713000.0,74
2022-11-10,2022,Outremont,Condo,640000.0,58
2022-12-10,2022,Outremont,Condo,549000.0,31
2022-05-07,2022,Outremont,Condo,499000.0,18
2022-06-22,2022,Outremont,Condo,586000.0,41
2022-09-17,2022,Outremont,Condo,623000.0,19
2022-06-27,2022,Outremont,Condo,624000.0,28
2022-11-01,2022,Outremont,Condo,488000.0,66
2022-06-16,2022,Outremont,Condo,559000.0,38
2022-07-16,2022,Outremont,Condo,487000.0,68
2022-11-25,2022,Outremont,Condo,506000.0,37
2022-01-01,2022,Outremont,Condo,557000.0,60
2022-12-24,2022,Outremont,Condo,469000.0,8
2022-08-19,2022,Outremont,Condo,514000.0,46
2022-04-22,2022,Outremont,Condo,536000.0,35
2022-02-05,2022,Outremont,Condo,500000.0,36
2022-03-19,2022,Outremont,Condo,633000.0,21
2022-02-18,2022,Outremont,Condo,582000.0,57
2022-01-10,2022,Outremont,Condo,604000.0,51
2022-05-03,2022,Outremont,Condo,621000.0,39
2022-07-30,2022,Outremont,Condo,633000.0,12
2022-08-20,2022,Outremont,Duplex,1076000.0,5
2022-09-22,2022,Outremont,Duplex,1070000.0,5
2022-09-25,2022,Outremont,Duplex,850000.0,10
2022-07-07,2022,Outremont,Duplex,898000.0,27
2022-10-11,2022,Outremont,Duplex,1004000.0,72
2022-02-10,2022,Outremont,Duplex,979000.0,24
2022-11-05,2022,Outremont,Duplex,828000.0,57
2022-11-14,2022,Outremont,Duplex,926000.0,21
2022-01-26,2022,Outremont,Duplex,895000.0,56
2022-11-21,2022,Outremont,Duplex,1032000.0,30
2022-10-16,2022,Outremont,Duplex,836000.0,47
2022-06-26,2022,Outremont,Duplex,960000.0,26
2022-10-03,2022,Outremont,Duplex,983000.0,25
2022-12-18,2022,Outremont,Duplex,758000.0,27
2022-12-18,2022,Outremont,Duplex,864000.0,54
2022-03-16,2022,Outremont,Duplex,797000.0,18
2022-10-25,2022,Outremont,Duplex,846000.0,43
2022-07-18,2022,Outremont,Duplex,852000.0,42
2022-08-05,2022,Outremont,Duplex,774000.0,45
2022-09-15,2022,Outremont,Duplex,740000.0,30
2022-07-10,2022,Outremont,Single-Family,706000.0,40
2022-09-06,2022,Outremont,Single-Family,841000.0,33
2022-07-19,2022,Outremont,Single-Family,899000.0,30
2022-01-25,2022,Outremont,Single-Family,738000.0,57
2022-07-02,2022,Outremont,Single-Family,726000.0,45
2022-01-14,2022,Outremont,Single-Family,826000.0,21
2022-12-04,2022,Outremont,Single-Family,850000.0,20
2022-11-11,2022,Outremont,Single-Family,881000.0,44
2022-05-11,2022,Outremont,Single-Family,900000.0,34
2022-12-09,2022,Outremont,Single-Family,786000.0,51
2022-12-15,2022,Outremont,Single-Family,734000.0,33
2022-11-28,2022,Outremont,Single-Family,596000.0,23
2022-10-27,2022,Outremont,Single-Family,770000.0,29
2022-06-26,2022,Outremont,Single-Family,860000.0,26
2022-12-16,2022,Outremont,Single-Family,981000.0,36
2022-02-01,2022,Outremont,Single-Family,743000.0,38
2022-12-19,2022,Outremont,Single-Family,813000.0,35
2022-03-09,2022,Outremont,Single-Family,754000.0,11
2022-01-17,2022,Outremont,Single-Family,678000.0,44
2022-02-01,2022,Outremont,Single-Family,723000.0,41
2022-03-24,2022,Outremont,Triplex,1143000.0,26
2022-09-10,2022,Outremont,Triplex,1053000.0,45
2022-03-10,2022,Outremont,Triplex,1078000.0,34
2022-09-22,2022,Outremont,Triplex,1161000.0,52
2022-10-29,2022,Outremont,Triplex,1304000.0,19
2022-05-19,2022,Outremont,Triplex,1074000.0,49
2022-05-26,2022,Outremont,Triplex,1152000.0,32
2022-12-30,2022,Outremont,Triplex,1067000.0,57
2022-07-19,2022,Outremont,Triplex,1262000.0,15
2022-12-22,2022,Outremont,Triplex,1120000.0,56
2022-07-29,2022,Outremont,Triplex,1184000.0,35
2022-08-01,2022,Outremont,Triplex,1313000.0,35
2022-09-21,2022,Outremont,Triplex,1003000.0,49
2022-11-11,2022,Outremont,Triplex,1068000.0,64
2022-10-11,2022,Outremont,Triplex,1000000.0,35
2022-08-03,2022,Outremont,Triplex,1068000.0,15
2022-05-28,2022,Outremont,Triplex,1102000.0,19
2022-03-14,2022,Outremont,Triplex,983000.0,24
2022-08-20,2022,Outremont,Triplex,1067000.0,31
2022-10-19,2022,Outremont,Triplex,1137000.0,10
2022-04-10,2022,Verdun,Condo,443000.0,63
2022-03-14,2022,Verdun,Condo,429000.0,69
2022-08-24,2022,Verdun,Condo,470000.0,36
2022-06-07,2022,Verdun,Condo,410000.0,61
2022-07-23,2022,Verdun,Condo,364000.0,60
2022-12-25,2022,Verdun,Condo,508000.0,48
2022-11-10,2022,Verdun,Condo,395000.0,46
2022-10-02,2022,Verdun,Condo,389000.0,58
2022-04-28,2022,Verdun,Condo,422000.0,41
2022-01-11,2022,Verdun,Condo,417000.0,39
2022-04-26,2022,Verdun,Condo,382000.0,59
2022-09-23,2022,Verdun,Condo,528000.0,23
2022-10-13,2022,Verdun,Condo,507000.0,44
2022-09-21,2022,Verdun,Condo,440000.0,33
2022-07-08,2022,Verdun,Condo,401000.0,33
2022-04-17,2022,Verdun,Condo,461000.0,19
2022-08-01,2022,Verdun,Condo,418000.0,68
2022-01-25,2022,Verdun,Condo,379000.0,52
2022-05-18,2022,Verdun,Condo,413000.0,42
2022-07-08,2022,Verdun,Condo,439000.0,54
2022-01-01,2022,Verdun,Duplex,814000.0,69
2022-10-18,2022,Verdun,Duplex,491000.0,42
2022-12-18,2022,Verdun,Duplex,605000.0,69
2022-08-30,2022,Verdun,Duplex,722000.0,35
2022-12-31,2022,Verdun,Duplex,706000.0,37
2022-06-20,2022,Verdun,Duplex,617000.0,60
2022-08-18,2022,Verdun,Duplex,642000.0,54
2022-01-05,2022,Verdun,Duplex,731000.0,52
2022-05-17,2022,Verdun,Duplex,676000.0,24
2022-07-08,2022,Verdun,Duplex,653000.0,58
2022-12-16,2022,Verdun,Duplex,638000.0,35
2022-11-26,2022,Verdun,Duplex,871000.0,76
2022-09-02,2022,Verdun,Duplex,458000.0,73
2022-01-31,2022,Verdun,Duplex,665000.0,50
2022-06-13,2022,Verdun,Duplex,714000.0,51
2022-10-17,2022,Verdun,Duplex,689000.0,35
2022-10-28,2022,Verdun,Duplex,588000.0,22
2022-08-12,2022,Verdun,Duplex,798000.0,60
2022-06-05,2022,Verdun,Duplex,651000.0,47
2022-07-29,2022,Verdun,Duplex,687000.0,54
2022-07-06,2022,Verdun,Single-Family,575000.0,49
2022-04-27,2022,Verdun,Single-Family,595000.0,21
2022-12-22,2022,Verdun,Single-Family,552000.0,32
2022-11-11,2022,Verdun,Single-Family,597000.0,51
2022-10-04,2022,Verdun,Single-Family,424000.0,64
2022-01-25,2022,Verdun,Single-Family,653000.0,56
2022-04-06,2022,Verdun,Single-Family,702000.0,53
2022-01-06,2022,Verdun,Single-Family,585000.0,76
2022-01-12,2022,Verdun,Single-Family,609000.0,47
2022-04-07,2022,Verdun,Single-Family,569000.0,51
2022-10-28,2022,Verdun,Single-Family,429000.0,36
2022-01-30,2022,Verdun,Single-Family,642000.0,29
2022-08-06,2022,Verdun,Single-Family,564000.0,51
2022-12-12,2022,Verdun,Single-Family,638000.0,48
2022-11-21,2022,Verdun,Single-Family,487000.0,66
2022-06-10,2022,Verdun,Single-Family,634000.0,38
2022-05-04,2022,Verdun,Single-Family,682000.0,64
2022-01-16,2022,Verdun,Single-Family,538000.0,52
2022-08-03,2022,Verdun,Single-Family,657000.0,42
2022-03-27,2022,Verdun,Single-Family,614000.0,45
2022-01-19,2022,Verdun,Triplex,687000.0,27
2022-03-29,2022,Verdun,Triplex,844000.0,47
2022-09-22,2022,Verdun,Triplex,684000.0,37
2022-12-13,2022,Verdun,Triplex,1005000.0,53
2022-01-21,2022,Verdun,Triplex,720000.0,46
2022-09-14,2022,Verdun,Triplex,812000.0,63
2022-04-23,2022,Verdun,Triplex,783000.0,34
2022-06-01,2022,Verdun,Triplex,950000.0,67
2022-09-17,2022,Verdun,Triplex,966000.0,30
2022-09-28,2022,Verdun,Triplex,842000.0,63
2022-05-03,2022,Verdun,Triplex,837000.0,50
2022-03-23,2022,Verdun,Triplex,860000.0,69
2022-06-03,2022,Verdun,Triplex,873000.0,53
2022-04-20,2022,Verdun,Triplex,980000.0,67
2022-01-16,2022,Verdun,Triplex,961000.0,17
2022-03-22,2022,Verdun,Triplex,771000.0,34
2022-05-26,2022,Verdun,Triplex,913000.0,60
2022-01-26,2022,Verdun,Triplex,939000.0,38
2022-03-18,2022,Verdun,Triplex,935000.0,35
2022-11-23,2022,Verdun,Triplex,841000.0,36
2022-01-02,2022,Côte-des-Neiges,Condo,484000.0,66
2022-02-11,2022,Côte-des-Neiges,Condo,388000.0,52
2022-07-21,2022,Côte-des-Neiges,Condo,347000.0,16
2022-10-13,2022,Côte-des-Neiges,Condo,482000.0,37
2022-08-05,2022,Côte-des-Neiges,Condo,489000.0,66
2022-11-04,2022,Côte-des-Neiges,Condo,458000.0,60
2022-02-17,2022,Côte-des-Neiges,Condo,317000.0,57
2022-04-20,2022,Côte-des-Neiges,Condo,446000.0,40
2022-05-09,2022,Côte-des-Neiges,Condo,377000.0,32
2022-09-27,2022,Côte-des-Neiges,Condo,414000.0,55
2022-07-24,2022,Côte-des-Neiges,Condo,369000.0,62
2022-01-17,2022,Côte-des-Neiges,Condo,455000.0,48
2022-11-17,2022,Côte-des-Neiges,Condo,378000.0,58
2022-01-09,2022,Côte-des-Neiges,Condo,369000.0,64
2022-06-18,2022,Côte-des-Neiges,Condo,477000.0,45
2022-07-12,2022,Côte-des-Neiges,Condo,357000.0,36
2022-09-24,2022,Côte-des-Neiges,Condo,426000.0,79
2022-08-13,2022,Côte-des-Neiges,Condo,335000.0,18
2022-07-07,2022,Côte-des-Neiges,Condo,413000.0,58
2022-04-04,2022,Côte-des-Neiges,Condo,380000.0,40
2022-09-24,2022,Côte-des-Neiges,Duplex,652000.0,59
2022-12-28,2022,Côte-des-Neiges,Duplex,585000.0,35
2022-10-05,2022,Côte-des-Neiges,Duplex,663000.0,60
2022-08-26,2022,Côte-des-Neiges,Duplex,637000.0,62
2022-03-29,2022,Côte-des-Neiges,Duplex,641000.0,49
2022-04-21,2022,Côte-des-Neiges,Duplex,567000.0,46
2022-10-14,2022,Côte-des-Neiges,Duplex,603000.0,48
2022-03-11,2022,Côte-des-Neiges,Duplex,508000.0,70
2022-03-28,2022,Côte-des-Neiges,Duplex,554000.0,37
2022-08-11,2022,Côte-des-Neiges,Duplex,455000.0,53
2022-03-29,2022,Côte-des-Neiges,Duplex,631000.0,59
2022-01-28,2022,Côte-des-Neiges,Duplex,535000.0,69
2022-01-02,2022,Côte-des-Neiges,Duplex,765000.0,35
2022-04-26,2022,Côte-des-Neiges,Duplex,697000.0,47
2022-05-30,2022,Côte-des-Neiges,Duplex,710000.0,79
2022-07-06,2022,Côte-des-Neiges,Duplex,522000.0,53
2022-06-18,2022,Côte-des-Neiges,Duplex,613000.0,67
2022-03-01,2022,Côte-des-Neiges,Duplex,582000.0,58
2022-01-01,2022,Côte-des-Neiges,Duplex,596000.0,41
2022-11-25,2022,Côte-des-Neiges,Duplex,585000.0,48
2022-12-12,2022,Côte-des-Neiges,Single-Family,495000.0,39
2022-06-05,2022,Côte-des-Neiges,Single-Family,493000.0,42
2022-09-01,2022,Côte-des-Neiges,Single-Family,522000.0,68
2022-02-11,2022,Côte-des-Neiges,Single-Family,619000.0,42
2022-04-05,2022,Côte-des-Neiges,Single-Family,525000.0,45
2022-02-23,2022,Côte-des-Neiges,Single-Family,628000.0,38
2022-06-30,2022,Côte-des-Neiges,Single-Family,436000.0,25
2022-10-05,2022,Côte-des-Neiges,Single-Family,582000.0,59
2022-02-25,2022,Côte-des-Neiges,Single-Family,517000.0,41
2022-07-10,2022,Côte-des-Neiges,Single-Family,540000.0,38
2022-02-05,2022,Côte-des-Neiges,Single-Family,489000.0,41
2022-08-16,2022,Côte-des-Neiges,Single-Family,422000.0,35
2022-01-23,2022,Côte-des-Neiges,Single-Family,585000.0,63
2022-09-05,2022,Côte-des-Neiges,Single-Family,533000.0,43
2022-05-09,2022,Côte-des-Neiges,Single-Family,484000.0,37
2022-01-28,2022,Côte-des-Neiges,Single-Family,472000.0,40
2022-10-02,2022,Côte-des-Neiges,Single-Family,570000.0,36
2022-01-09,2022,Côte-des-Neiges,Single-Family,588000.0,49
2022-09-28,2022,Côte-des-Neiges,Single-Family,608000.0,50
2022-03-01,2022,Côte-des-Neiges,Single-Family,539000.0,55
2022-12-25,2022,Côte-des-Neiges,Triplex,775000.0,51
2022-05-17,2022,Côte-des-Neiges,Triplex,852000.0,56
2022-07-08,2022,Côte-des-Neiges,Triplex,746000.0,75
2022-07-25,2022,Côte-des-Neiges,Triplex,978000.0,88
2022-07-10,2022,Côte-des-Neiges,Triplex,949000.0,50
2022-03-29,2022,Côte-des-Neiges,Triplex,661000.0,69
2022-03-02,2022,Côte-des-Neiges,Triplex,821000.0,27
2022-01-24,2022,Côte-des-Neiges,Triplex,808000.0,52
2022-04-18,2022,Côte-des-Neiges,Triplex,679000.0,58
2022-10-06,2022,Côte-des-Neiges,Triplex,595000.0,52
2022-08-15,2022,Côte-des-Neiges,Triplex,703000.0,19
2022-05-01,2022,Côte-des-Neiges,Triplex,857000.0,55
2022-01-03,2022,Côte-des-Neiges,Triplex,904000.0,41
2022-07-26,2022,Côte-des-Neiges,Triplex,901000.0,24
2022-04-19,2022,Côte-des-Neiges,Triplex,926000.0,54
2022-01-31,2022,Côte-des-Neiges,Triplex,617000.0,64
2022-12-23,2022,Côte-des-Neiges,Triplex,813000.0,55
2022-03-16,2022,Côte-des-Neiges,Triplex,886000.0,45
2022-04-13,2022,Côte-des-Neiges,Triplex,966000.0,44
2022-01-02,2022,Côte-des-Neiges,Triplex,609000.0,60
2022-12-10,2022,Saint-Laurent,Condo,405000.0,31
2022-09-08,2022,Saint-Laurent,Condo,449000.0,44
2022-12-12,2022,Saint-Laurent,Condo,359000.0,27
2022-09-15,2022,Saint-Laurent,Condo,484000.0,39
2022-04-10,2022,Saint-Laurent,Condo,377000.0,60
2022-08-29,2022,Saint-Laurent,Condo,405000.0,56
2022-03-23,2022,Saint-Laurent,Condo,331000.0,59
2022-11-15,2022,Saint-Laurent,Condo,391000.0,23
2022-04-06,2022,Saint-Laurent,Condo,428000.0,74
2022-03-26,2022,Saint-Laurent,Condo,379000.0,63
2022-01-14,2022,Saint-Laurent,Condo,390000.0,42
2022-10-19,2022,Saint-Laurent,Condo,410000.0,37
2022-05-12,2022,Saint-Laurent,Condo,417000.0,42
2022-01-23,2022,Saint-Laurent,Condo,469000.0,60
2022-01-01,2022,Saint-Laurent,Condo,389000.0,57
2022-10-24,2022,Saint-Laurent,Condo,397000.0,50
2022-04-27,2022,Saint-Laurent,Condo,355000.0,36
2022-05-21,2022,Saint-Laurent,Condo,279000.0,56
2022-09-12,2022,Saint-Laurent,Condo,336000.0,81
2022-04-13,2022,Saint-Laurent,Condo,460000.0,91
2022-07-22,2022,Saint-Laurent,Duplex,721000.0,56
2022-11-14,2022,Saint-Laurent,Duplex,543000.0,31
2022-10-02,2022,Saint-Laurent,Duplex,489000.0,66
2022-05-08,2022,Saint-Laurent,Duplex,850000.0,40
2022-02-28,2022,Saint-Laurent,Duplex,472000.0,56
2022-09-01,2022,Saint-Laurent,Duplex,735000.0,70
2022-09-07,2022,Saint-Laurent,Duplex,668000.0,56
2022-04-07,2022,Saint-Laurent,Duplex,487000.0,12
2022-07-18,2022,Saint-Laurent,Duplex,580000.0,61
2022-08-02,2022,Saint-Laurent,Duplex,724000.0,66
2022-09-05,2022,Saint-Laurent,Duplex,550000.0,62
2022-10-29,2022,Saint-Laurent,Duplex,717000.0,35
2022-11-13,2022,Saint-Laurent,Duplex,795000.0,36
2022-02-03,2022,Saint-Laurent,Duplex,768000.0,64
2022-02-06,2022,Saint-Laurent,Duplex,616000.0,46
2022-04-01,2022,Saint-Laurent,Duplex,655000.0,46
2022-09-17,2022,Saint-Laurent,Duplex,489000.0,18
2022-05-10,2022,Saint-Laurent,Duplex,681000.0,61
2022-12-13,2022,Saint-Laurent,Duplex,588000.0,69
2022-11-12,2022,Saint-Laurent,Duplex,587000.0,44
2022-11-28,2022,Saint-Laurent,Single-Family,664000.0,79
2022-09-30,2022,Saint-Laurent,Single-Family,534000.0,39
2022-07-03,2022,Saint-Laurent,Single-Family,557000.0,30
2022-06-27,2022,Saint-Laurent,Single-Family,593000.0,43
2022-01-13,2022,Saint-Laurent,Single-Family,404000.0,56
2022-03-21,2022,Saint-Laurent,Single-Family,585000.0,64
2022-03-04,2022,Saint-Laurent,Single-Family,623000.0,43
2022-04-03,2022,Saint-Laurent,Single-Family,552000.0,87
2022-07-24,2022,Saint-Laurent,Single-Family,467000.0,82
2022-01-05,2022,Saint-Laurent,Single-Family,609000.0,49
2022-01-14,2022,Saint-Laurent,Single-Family,618000.0,44
2022-02-14,2022,Saint-Laurent,Single-Family,599000.0,33
2022-03-24,2022,Saint-Laurent,Single-Family,578000.0,49
2022-01-21,2022,Saint-Laurent,Single-Family,390000.0,50
2022-01-17,2022,Saint-Laurent,Single-Family,490000.0,56
2022-07-08,2022,Saint-Laurent,Single-Family,400000.0,42
2022-12-12,2022,Saint-Laurent,Single-Family,502000.0,41
2022-12-03,2022,Saint-Laurent,Single-Family,512000.0,18
2022-03-22,2022,Saint-Laurent,Single-Family,513000.0,35
2022-11-23,2022,Saint-Laurent,Single-Family,472000.0,61
2022-12-22,2022,Saint-Laurent,Triplex,948000.0,56
2022-10-23,2022,Saint-Laurent,Triplex,716000.0,34
2022-06-10,2022,Saint-Laurent,Triplex,797000.0,36
2022-07-19,2022,Saint-Laurent,Triplex,771000.0,62
2022-02-08,2022,Saint-Laurent,Triplex,809000.0,56
2022-07-04,2022,Saint-Laurent,Triplex,910000.0,42
2022-03-02,2022,Saint-Laurent,Triplex,650000.0,46
2022-12-22,2022,Saint-Laurent,Triplex,806000.0,87
2022-03-04,2022,Saint-Laurent,Triplex,739000.0,58
2022-09-13,2022,Saint-Laurent,Triplex,886000.0,38
2022-07-26,2022,Saint-Laurent,Triplex,758000.0,42
2022-10-04,2022,Saint-Laurent,Triplex,778000.0,57
2022-09-03,2022,Saint-Laurent,Triplex,780000.0,77
2022-05-06,2022,Saint-Laurent,Triplex,801000.0,32
2022-09-03,2022,Saint-Laurent,Triplex,937000.0,61
2022-02-15,2022,Saint-Laurent,Triplex,911000.0,63
2022-12-31,2022,Saint-Laurent,Triplex,898000.0,34
2022-12-27,2022,Saint-Laurent,Triplex,736000.0,77
2022-03-23,2022,Saint-Laurent,Triplex,719000.0,49
2022-02-18,2022,Saint-Laurent,Triplex,843000.0,45
2022-03-26,2022,Mercier,Condo,445000.0,40
2022-04-29,2022,Mercier,Condo,381000.0,45
2022-09-11,2022,Mercier,Condo,361000.0,78
2022-02-27,2022,Mercier,Condo,387000.0,55
2022-11-09,2022,Mercier,Condo,406000.0,67
2022-04-22,2022,Mercier,Condo,479000.0,61
2022-03-15,2022,Mercier,Condo,409000.0,54
2022-06-22,2022,Mercier,Condo,413000.0,51
2022-10-14,2022,Mercier,Condo,407000.0,39
2022-01-15,2022,Mercier,Condo,426000.0,49
2022-06-23,2022,Mercier,Condo,357000.0,52
2022-01-30,2022,Mercier,Condo,358000.0,39
2022-09-30,2022,Mercier,Condo,354000.0,47
2022-11-10,2022,Mercier,Condo,369000.0,68
2022-05-11,2022,Mercier,Condo,378000.0,62
2022-05-12,2022,Mercier,Condo,333000.0,53
2022-07-12,2022,Mercier,Condo,389000.0,45
2022-02-01,2022,Mercier,Condo,400000.0,75
2022-10-19,2022,Mercier,Condo,309000.0,59
2022-12-31,2022,Mercier,Condo,338000.0,74
2022-07-27,2022,Mercier,Duplex,589000.0,54
2022-06-17,2022,Mercier,Duplex,636000.0,33
2022-11-26,2022,Mercier,Duplex,504000.0,40
2022-12-02,2022,Mercier,Duplex,560000.0,43
2022-07-27,2022,Mercier,Duplex,707000.0,73
2022-11-04,2022,Mercier,Duplex,677000.0,65
2022-02-07,2022,Mercier,Duplex,563000.0,55
2022-07-18,2022,Mercier,Duplex,508000.0,58
2022-05-24,2022,Mercier,Duplex,551000.0,36
2022-12-03,2022,Mercier,Duplex,481000.0,46
2022-08-24,2022,Mercier,Duplex,566000.0,65
2022-11-18,2022,Mercier,Duplex,759000.0,36
2022-04-12,2022,Mercier,Duplex,594000.0,58
2022-01-14,2022,Mercier,Duplex,687000.0,37
2022-12-21,2022,Mercier,Duplex,533000.0,44
2022-05-09,2022,Mercier,Duplex,654000.0,54
2022-05-14,2022,Mercier,Duplex,430000.0,61
2022-01-30,2022,Mercier,Duplex,641000.0,64
2022-06-13,2022,Mercier,Duplex,658000.0,58
2022-04-21,2022,Mercier,Duplex,490000.0,37
2022-06-20,2022,Mercier,Single-Family,450000.0,49
2022-01-08,2022,Mercier,Single-Family,517000.0,71
2022-07-07,2022,Mercier,Single-Family,532000.0,60
2022-11-05,2022,Mercier,Single-Family,517000.0,70
2022-04-14,2022,Mercier,Single-Family,512000.0,34
2022-02-23,2022,Mercier,Single-Family,444000.0,62
2022-12-26,2022,Mercier,Single-Family,490000.0,65
2022-05-26,2022,Mercier,Single-Family,497000.0,47
2022-03-06,2022,Mercier,Single-Family,474000.0,55
2022-11-24,2022,Mercier,Single-Family,525000.0,70
2022-10-25,2022,Mercier,Single-Family,528000.0,36
2022-04-28,2022,Mercier,Single-Family,435000.0,52
